"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US13073","Columbia County, Georgia","151579","*****"
"0500000US13077","Coweta County, Georgia","143114","*****"
"0500000US13089","DeKalb County, Georgia","753253","*****"
"0500000US13095","Dougherty County, Georgia","89502","*****"
"0500000US13097","Douglas County, Georgia","143882","*****"
"0500000US13113","Fayette County, Georgia","112549","*****"
"0500000US13115","Floyd County, Georgia","97613","*****"
"0500000US13117","Forsyth County, Georgia","227967","*****"
"0500000US13121","Fulton County, Georgia","1041423","*****"
"0500000US13127","Glynn County, Georgia","85282","*****"
"0500000US13135","Gwinnett County, Georgia","920260","*****"
"0500000US13139","Hall County, Georgia","199335","*****"
"0500000US13151","Henry County, Georgia","225813","*****"
"0500000US13153","Houston County, Georgia","153479","*****"
"0500000US13157","Jackson County, Georgia","67519","*****"
"0500000US13185","Lowndes County, Georgia","115489","*****"
"0500000US13215","Muscogee County, Georgia","194058","*****"
"0500000US13217","Newton County, Georgia","108078","*****"
"0500000US13223","Paulding County, Georgia","159445","*****"
"0500000US13245","Richmond County, Georgia","201800","*****"
"0500000US13247","Rockdale County, Georgia","90312","*****"
"0500000US13255","Spalding County, Georgia","65380","*****"
"0500000US13285","Troup County, Georgia","69786","*****"
"0500000US13295","Walker County, Georgia","68939","*****"
"0500000US13297","Walton County, Georgia","91600","*****"
"0500000US13313","Whitfield County, Georgia","104658","*****"
"0500000US15001","Hawaii County, Hawaii","200381","*****"
"0500000US15003","Honolulu County, Hawaii","988650","*****"
"0500000US15007","Kauai County, Hawaii","72159","*****"
"0500000US15009","Maui County, Hawaii","166271","41"
"0500000US16001","Ada County, Idaho","456849","*****"
"0500000US16005","Bannock County, Idaho","85269","*****"
"0500000US16019","Bonneville County, Idaho","114595","*****"
"0500000US16027","Canyon County, Idaho","216699","*****"
"0500000US16055","Kootenai County, Idaho","157637","*****"
"0500000US16083","Twin Falls County, Idaho","85124","*****"
"0500000US17001","Adams County, Illinois","66234","*****"
"0500000US17019","Champaign County, Illinois","209399","*****"
"0500000US17031","Cook County, Illinois","5211263","*****"
"0500000US17037","DeKalb County, Illinois","104733","*****"
"0500000US17043","DuPage County, Illinois","930128","*****"
"0500000US17089","Kane County, Illinois","534667","*****"
"0500000US17091","Kankakee County, Illinois","109605","*****"
"0500000US17093","Kendall County, Illinois","126218","*****"
"0500000US17097","Lake County, Illinois","703520","*****"
"0500000US17099","LaSalle County, Illinois","110067","*****"
"0500000US17111","McHenry County, Illinois","309122","*****"
"0500000US17113","McLean County, Illinois","172290","*****"
"0500000US17115","Macon County, Illinois","105801","*****"
"0500000US17119","Madison County, Illinois","265428","*****"
"0500000US17143","Peoria County, Illinois","183011","*****"
"0500000US17161","Rock Island County, Illinois","144808","*****"
"0500000US17163","St. Clair County, Illinois","262479","*****"
"0500000US17167","Sangamon County, Illinois","196452","*****"
"0500000US17179","Tazewell County, Illinois","133526","*****"
"0500000US17183","Vermilion County, Illinois","77909","*****"
"0500000US17197","Will County, Illinois","692661","*****"
"0500000US17199","Williamson County, Illinois","67328","*****"
"0500000US17201","Winnebago County, Illinois","284778","*****"
"0500000US18003","Allen County, Indiana","372877","*****"
"0500000US18005","Bartholomew County, Indiana","82040","*****"
"0500000US18011","Boone County, Indiana","65875","*****"
"0500000US18019","Clark County, Indiana","116973","*****"
"0500000US18035","Delaware County, Indiana","115184","*****"
"0500000US18039","Elkhart County, Indiana","205032","*****"
"0500000US18043","Floyd County, Indiana","77071","*****"
"0500000US18053","Grant County, Indiana","66491","*****"
"0500000US18057","Hamilton County, Indiana","323747","*****"
"0500000US18059","Hancock County, Indiana","74985","*****"
"0500000US18063","Hendricks County, Indiana","163685","*****"
"0500000US18067","Howard County, Indiana","82363","*****"
"0500000US18081","Johnson County, Indiana","153897","*****"
"0500000US18085","Kosciusko County, Indiana","79206","*****"
"0500000US18089","Lake County, Indiana","485640","*****"
"0500000US18091","LaPorte County, Indiana","110029","*****"
"0500000US18095","Madison County, Indiana","129498","*****"
"0500000US18097","Marion County, Indiana","950082","*****"
"0500000US18105","Monroe County, Indiana","146986","*****"
"0500000US18109","Morgan County, Indiana","69713","*****"
"0500000US18127","Porter County, Indiana","168404","*****"
"0500000US18141","St. Joseph County, Indiana","270434","*****"
"0500000US18157","Tippecanoe County, Indiana","190587","*****"
"0500000US18163","Vanderburgh County, Indiana","181616","*****"
"0500000US18167","Vigo County, Indiana","107516","*****"
"0500000US18177","Wayne County, Indiana","66185","*****"
"0500000US19013","Black Hawk County, Iowa","132648","*****"
"0500000US19049","Dallas County, Iowa","87235","*****"
"0500000US19061","Dubuque County, Iowa","97041","*****"
"0500000US19103","Johnson County, Iowa","149210","*****"
"0500000US19113","Linn County, Iowa","224115","*****"
"0500000US19153","Polk County, Iowa","481830","*****"
"0500000US19155","Pottawattamie County, Iowa","93386","*****"
"0500000US19163","Scott County, Iowa","172509","*****"
"0500000US19169","Story County, Iowa","97502","*****"
"0500000US19193","Woodbury County, Iowa","102429","*****"
"0500000US20015","Butler County, Kansas","66878","*****"
"0500000US20045","Douglas County, Kansas","120793","*****"
"0500000US20091","Johnson County, Kansas","591178","*****"
"0500000US20103","Leavenworth County, Kansas","81095","*****"
"0500000US20161","Riley County, Kansas","74172","*****"
"0500000US20173","Sedgwick County, Kansas","513687","*****"
"0500000US20177","Shawnee County, Kansas","178187","*****"
"0500000US20209","Wyandotte County, Kansas","165288","*****"
"0500000US21015","Boone County, Kentucky","130728","*****"
"0500000US21029","Bullitt County, Kentucky","80246","*****"
"0500000US21037","Campbell County, Kentucky","92488","*****"
"0500000US21047","Christian County, Kentucky","70416","*****"
"0500000US21059","Daviess County, Kentucky","100374","*****"
"0500000US21067","Fayette County, Kentucky","321959","*****"
"0500000US21093","Hardin County, Kentucky","108071","*****"
"0500000US21111","Jefferson County, Kentucky","771158","*****"
"0500000US21117","Kenton County, Kentucky","165399","*****"
"0500000US21145","McCracken County, Kentucky","65385","*****"
"0500000US21151","Madison County, Kentucky","91226","*****"
"0500000US21185","Oldham County, Kentucky","66415","*****"
"0500000US21227","Warren County, Kentucky","128845","*****"
"0500000US22005","Ascension Parish, Louisiana","122948","*****"
"0500000US22015","Bossier Parish, Louisiana","127634","*****"
"0500000US22017","Caddo Parish, Louisiana","246581","*****"
"0500000US22019","Calcasieu Parish, Louisiana","202445","*****"
"0500000US22033","East Baton Rouge Parish, Louisiana","446268","*****"
"0500000US22045","Iberia Parish, Louisiana","72176","*****"
"0500000US22051","Jefferson Parish, Louisiana","439036","*****"
"0500000US22055","Lafayette Parish, Louisiana","242485","*****"
"0500000US22057","Lafourche Parish, Louisiana","98426","*****"
"0500000US22063","Livingston Parish, Louisiana","138228","*****"
"0500000US22071","Orleans Parish, Louisiana","393292","*****"
"0500000US22073","Ouachita Parish, Louisiana","155874","*****"
"0500000US22079","Rapides Parish, Louisiana","131648","*****"
"0500000US22097","St. Landry Parish, Louisiana","83497","*****"
"0500000US22103","St. Tammany Parish, Louisiana","256327","*****"
"0500000US22105","Tangipahoa Parish, Louisiana","132497","*****"
"0500000US22109","Terrebonne Parish, Louisiana","112086","*****"
"0500000US23001","Androscoggin County, Maine","107651","*****"
"0500000US23003","Aroostook County, Maine","67653","*****"
"0500000US23005","Cumberland County, Maine","292500","*****"
"0500000US23011","Kennebec County, Maine","121821","*****"
"0500000US23019","Penobscot County, Maine","151957","*****"
"0500000US23031","York County, Maine","204191","*****"
"0500000US24001","Allegany County, Maryland","71615","*****"
"0500000US24003","Anne Arundel County, Maryland","573235","*****"
"0500000US24005","Baltimore County, Maryland","832468","*****"
"0500000US24009","Calvert County, Maryland","91502","*****"
"0500000US24013","Carroll County, Maryland","167781","*****"
"0500000US24015","Cecil County, Maryland","102746","*****"
"0500000US24017","Charles County, Maryland","159700","*****"
"0500000US24021","Frederick County, Maryland","252022","*****"
"0500000US24025","Harford County, Maryland","252160","*****"
"0500000US24027","Howard County, Maryland","321113","*****"
"0500000US24031","Montgomery County, Maryland","1058810","*****"
"0500000US24033","Prince George's County, Maryland","912756","*****"
"0500000US24037","St. Mary's County, Maryland","112667","*****"
"0500000US24043","Washington County, Maryland","150578","*****"
"0500000US24045","Wicomico County, Maryland","102923","*****"
"0500000US24510","Baltimore city, Maryland","611648","*****"
"0500000US25001","Barnstable County, Massachusetts","213444","*****"
"0500000US25003","Berkshire County, Massachusetts","126313","*****"
"0500000US25005","Bristol County, Massachusetts","561483","*****"
"0500000US25009","Essex County, Massachusetts","785205","*****"
"0500000US25011","Franklin County, Massachusetts","70702","*****"
"0500000US25013","Hampden County, Massachusetts","469818","*****"
"0500000US25015","Hampshire County, Massachusetts","161834","*****"
"0500000US25017","Middlesex County, Massachusetts","1602947","*****"
"0500000US25021","Norfolk County, Massachusetts","700322","*****"
"0500000US25023","Plymouth County, Massachusetts","515142","*****"
"0500000US25025","Suffolk County, Massachusetts","797939","*****"
"0500000US25027","Worcester County, Massachusetts","826116","*****"
"0500000US26005","Allegan County, Michigan","116447","*****"
"0500000US26017","Bay County, Michigan","104239","*****"
"0500000US26021","Berrien County, Michigan","154259","*****"
"0500000US26025","Calhoun County, Michigan","134128","*****"
"0500000US26037","Clinton County, Michigan","78443","*****"
"0500000US26045","Eaton County, Michigan","109027","*****"
"0500000US26049","Genesee County, Michigan","407385","*****"
"0500000US26055","Grand Traverse County, Michigan","91807","*****"
"0500000US26065","Ingham County, Michigan","290186","*****"
"0500000US26073","Isabella County, Michigan","71063","*****"
"0500000US26075","Jackson County, Michigan","158640","*****"
"0500000US26077","Kalamazoo County, Michigan","262985","*****"
"0500000US26081","Kent County, Michigan","648594","*****"
"0500000US26087","Lapeer County, Michigan","88174","*****"
"0500000US26091","Lenawee County, Michigan","98623","*****"
"0500000US26093","Livingston County, Michigan","189651","*****"
"0500000US26099","Macomb County, Michigan","871375","*****"
"0500000US26103","Marquette County, Michigan","66502","*****"
"0500000US26111","Midland County, Michigan","83411","*****"
"0500000US26115","Monroe County, Michigan","149649","*****"
"0500000US26121","Muskegon County, Michigan","173693","*****"
"0500000US26125","Oakland County, Michigan","1250836","*****"
"0500000US26139","Ottawa County, Michigan","286383","*****"
"0500000US26145","Saginaw County, Michigan","191934","*****"
"0500000US26147","St. Clair County, Michigan","159350","*****"
"0500000US26155","Shiawassee County, Michigan","68446","*****"
"0500000US26159","Van Buren County, Michigan","75353","*****"
"0500000US26161","Washtenaw County, Michigan","367627","*****"
"0500000US26163","Wayne County, Michigan","1753616","*****"
"0500000US27003","Anoka County, Minnesota","351373","*****"
"0500000US27013","Blue Earth County, Minnesota","66973","*****"
"0500000US27019","Carver County, Minnesota","102119","*****"
"0500000US27037","Dakota County, Minnesota","421751","*****"
"0500000US27053","Hennepin County, Minnesota","1252024","*****"
"0500000US27109","Olmsted County, Minnesota","154930","*****"
"0500000US27123","Ramsey County, Minnesota","547974","*****"
"0500000US27131","Rice County, Minnesota","65968","*****"
"0500000US27137","St. Louis County, Minnesota","200000","*****"
"0500000US27139","Scott County, Minnesota","145827","*****"
"0500000US27141","Sherburne County, Minnesota","94570","*****"
"0500000US27145","Stearns County, Minnesota","157822","*****"
"0500000US27163","Washington County, Minnesota","256348","*****"
"0500000US27171","Wright County, Minnesota","134286","*****"
"0500000US28033","DeSoto County, Mississippi","178751","*****"
"0500000US28035","Forrest County, Mississippi","75471","*****"
"0500000US28047","Harrison County, Mississippi","205027","*****"
"0500000US28049","Hinds County, Mississippi","239497","*****"
"0500000US28059","Jackson County, Mississippi","142152","*****"
"0500000US28067","Jones County, Mississippi","67930","*****"
"0500000US28075","Lauderdale County, Mississippi","76155","*****"
"0500000US28081","Lee County, Mississippi","84933","*****"
"0500000US28089","Madison County, Mississippi","104618","*****"
"0500000US28121","Rankin County, Mississippi","152080","*****"
"0500000US29019","Boone County, Missouri","178271","*****"
"0500000US29021","Buchanan County, Missouri","89065","*****"
"0500000US29031","Cape Girardeau County, Missouri","78161","*****"
"0500000US29037","Cass County, Missouri","103724","*****"
"0500000US29043","Christian County, Missouri","85432","*****"
"0500000US29047","Clay County, Missouri","242874","*****"
"0500000US29051","Cole County, Missouri","76708","*****"
"0500000US29071","Franklin County, Missouri","103330","*****"
"0500000US29077","Greene County, Missouri","289805","*****"
"0500000US29095","Jackson County, Missouri","698895","*****"
"0500000US29097","Jasper County, Missouri","120217","*****"
"0500000US29099","Jefferson County, Missouri","223810","*****"
"0500000US29165","Platte County, Missouri","101187","*****"
"0500000US29183","St. Charles County, Missouri","395504","*****"
"0500000US29187","St. Francois County, Missouri","66705","*****"
"0500000US29189","St. Louis County, Missouri","996726","*****"
"0500000US29510","St. Louis city, Missouri","308626","*****"
"0500000US30013","Cascade County, Montana","81654","*****"
"0500000US30029","Flathead County, Montana","100000","*****"
"0500000US30031","Gallatin County, Montana","107810","*****"
"0500000US30049","Lewis and Clark County, Montana","67773","*****"
"0500000US30063","Missoula County, Montana","117441","*****"
"0500000US30111","Yellowstone County, Montana","158980","*****"
"0500000US31055","Douglas County, Nebraska","561620","*****"
"0500000US31109","Lancaster County, Nebraska","314358","*****"
"0500000US31153","Sarpy County, Nebraska","181439","*****"
"0500000US32003","Clark County, Nevada","2204079","*****"
"0500000US32031","Washoe County, Nevada","460587","*****"
"0500000US33005","Cheshire County, New Hampshire","75960","*****"
"0500000US33009","Grafton County, New Hampshire","89386","*****"
"0500000US33011","Hillsborough County, New Hampshire","409697","*****"
"0500000US33013","Merrimack County, New Hampshire","149216","*****"
"0500000US33015","Rockingham County, New Hampshire","306363","*****"
"0500000US33017","Strafford County, New Hampshire","128613","*****"
"0500000US34001","Atlantic County, New Jersey","269918","*****"
"0500000US34003","Bergen County, New Jersey","948406","*****"
"0500000US34005","Burlington County, New Jersey","448596","*****"
"0500000US34007","Camden County, New Jersey","510719","*****"
"0500000US34009","Cape May County, New Jersey","93553","*****"
"0500000US34011","Cumberland County, New Jersey","152538","*****"
"0500000US34013","Essex County, New Jersey","808285","*****"
"0500000US34015","Gloucester County, New Jersey","292206","*****"
"0500000US34017","Hudson County, New Jersey","691643","*****"
"0500000US34019","Hunterdon County, New Jersey","125059","*****"
"0500000US34021","Mercer County, New Jersey","374733","*****"
"0500000US34023","Middlesex County, New Jersey","842798","*****"
"0500000US34025","Monmouth County, New Jersey","626351","*****"
"0500000US34027","Morris County, New Jersey","499693","*****"
"0500000US34029","Ocean County, New Jersey","597943","*****"
"0500000US34031","Passaic County, New Jersey","512607","*****"
"0500000US34033","Salem County, New Jersey","62792","*****"
"0500000US34035","Somerset County, New Jersey","335432","*****"
"0500000US34037","Sussex County, New Jersey","141682","*****"
"0500000US34039","Union County, New Jersey","563892","*****"
"0500000US34041","Warren County, New Jersey","106798","*****"
"0500000US35001","Bernalillo County, New Mexico","676773","*****"
"0500000US35005","Chaves County, New Mexico","64866","*****"
"0500000US35013","Do?a Ana County, New Mexico","215579","*****"
"0500000US35025","Lea County, New Mexico","68759","*****"
"0500000US35031","McKinley County, New Mexico","72564","*****"
"0500000US35035","Otero County, New Mexico","65817","*****"
"0500000US35043","Sandoval County, New Mexico","142507","*****"
"0500000US35045","San Juan County, New Mexico","126926","*****"
"0500000US35049","Santa Fe County, New Mexico","148750","*****"
"0500000US35061","Valencia County, New Mexico","75940","*****"
"0500000US36001","Albany County, New York","309612","*****"
"0500000US36005","Bronx County, New York","1471160","*****"
"0500000US36007","Broome County, New York","193639","*****"
"0500000US36009","Cattaraugus County, New York","77348","*****"
"0500000US36011","Cayuga County, New York","77603","*****"
"0500000US36013","Chautauqua County, New York","129046","*****"
"0500000US36015","Chemung County, New York","85557","*****"
"0500000US36019","Clinton County, New York","80980","*****"
"0500000US36027","Dutchess County, New York","295568","*****"
"0500000US36029","Erie County, New York","925528","*****"
"0500000US36045","Jefferson County, New York","114187","*****"
"0500000US36047","Kings County, New York","2648771","*****"
"0500000US36051","Livingston County, New York","63799","*****"
"0500000US36053","Madison County, New York","70965","*****"
"0500000US36055","Monroe County, New York","747642","*****"
"0500000US36059","Nassau County, New York","1369514","*****"
"0500000US36061","New York County, New York","1664727","*****"
"0500000US36063","Niagara County, New York","211328","*****"
"0500000US36065","Oneida County, New York","231332","*****"
"0500000US36067","Onondaga County, New York","465398","*****"
"0500000US36069","Ontario County, New York","109899","*****"
"0500000US36071","Orange County, New York","382226","*****"
"0500000US36075","Oswego County, New York","118478","*****"
"0500000US36079","Putnam County, New York","99323","*****"
"0500000US36081","Queens County, New York","2358582","*****"
"0500000US36083","Rensselaer County, New York","159722","*****"
"0500000US36085","Richmond County, New York","479458","*****"
"0500000US36087","Rockland County, New York","328868","*****"
