"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US51121","Montgomery County, Virginia","97653","*****"
"0500000US51153","Prince William County, Virginia","451721","*****"
"0500000US51161","Roanoke County, Virginia","94409","*****"
"0500000US51165","Rockingham County, Virginia","78593","*****"
"0500000US51177","Spotsylvania County, Virginia","130475","*****"
"0500000US51179","Stafford County, Virginia","142003","*****"
"0500000US51199","York County, Virginia","67837","*****"
"0500000US51510","Alexandria city, Virginia","153511","*****"
"0500000US51550","Chesapeake city, Virginia","235429","*****"
"0500000US51650","Hampton city, Virginia","136454","*****"
"0500000US51680","Lynchburg city, Virginia","79812","*****"
"0500000US51700","Newport News city, Virginia","182385","*****"
"0500000US51710","Norfolk city, Virginia","246393","*****"
"0500000US51740","Portsmouth city, Virginia","96201","*****"
"0500000US51760","Richmond city, Virginia","220289","*****"
"0500000US51770","Roanoke city, Virginia","99897","*****"
"0500000US51800","Suffolk city, Virginia","88161","*****"
"0500000US51810","Virginia Beach city, Virginia","452745","*****"
"0500000US53005","Benton County, Washington","190309","*****"
"0500000US53007","Chelan County, Washington","75644","*****"
"0500000US53009","Clallam County, Washington","73486","*****"
"0500000US53011","Clark County, Washington","459495","*****"
"0500000US53015","Cowlitz County, Washington","103468","*****"
"0500000US53021","Franklin County, Washington","88807","*****"
"0500000US53025","Grant County, Washington","93259","*****"
"0500000US53027","Grays Harbor County, Washington","71122","*****"
"0500000US53029","Island County, Washington","80593","*****"
"0500000US53033","King County, Washington","2117125","*****"
"0500000US53035","Kitsap County, Washington","260131","*****"
"0500000US53041","Lewis County, Washington","75882","*****"
"0500000US53053","Pierce County, Washington","843954","*****"
"0500000US53057","Skagit County, Washington","121846","*****"
"0500000US53061","Snohomish County, Washington","772501","*****"
"0500000US53063","Spokane County, Washington","490945","*****"
"0500000US53067","Thurston County, Washington","269536","*****"
"0500000US53073","Whatcom County, Washington","212284","*****"
"0500000US53077","Yakima County, Washington","248830","*****"
"0500000US54003","Berkeley County, West Virginia","111901","*****"
"0500000US54011","Cabell County, West Virginia","96844","*****"
"0500000US54033","Harrison County, West Virginia","68714","*****"
"0500000US54039","Kanawha County, West Virginia","188332","*****"
"0500000US54061","Monongalia County, West Virginia","104236","*****"
"0500000US54081","Raleigh County, West Virginia","77510","*****"
"0500000US54107","Wood County, West Virginia","86452","*****"
"0500000US55009","Brown County, Wisconsin","258718","*****"
"0500000US55025","Dane County, Wisconsin","523643","*****"
"0500000US55027","Dodge County, Wisconsin","88502","*****"
"0500000US55035","Eau Claire County, Wisconsin","102105","*****"
"0500000US55039","Fond du Lac County, Wisconsin","101973","*****"
"0500000US55055","Jefferson County, Wisconsin","84559","*****"
"0500000US55059","Kenosha County, Wisconsin","168437","*****"
"0500000US55063","La Crosse County, Wisconsin","118212","*****"
"0500000US55071","Manitowoc County, Wisconsin","79806","*****"
"0500000US55073","Marathon County, Wisconsin","135868","*****"
"0500000US55079","Milwaukee County, Wisconsin","957735","*****"
"0500000US55087","Outagamie County, Wisconsin","183245","*****"
"0500000US55089","Ozaukee County, Wisconsin","87850","*****"
"0500000US55097","Portage County, Wisconsin","70408","*****"
"0500000US55101","Racine County, Wisconsin","195080","*****"
"0500000US55105","Rock County, Wisconsin","161448","*****"
"0500000US55109","St. Croix County, Wisconsin","87513","*****"
"0500000US55117","Sheboygan County, Wisconsin","115569","*****"
"0500000US55127","Walworth County, Wisconsin","102804","*****"
"0500000US55131","Washington County, Wisconsin","133674","*****"
"0500000US55133","Waukesha County, Wisconsin","396488","*****"
"0500000US55139","Winnebago County, Wisconsin","169546","*****"
"0500000US55141","Wood County, Wisconsin","73435","*****"
"0500000US56021","Laramie County, Wyoming","97121","*****"
"0500000US56025","Natrona County, Wyoming","82178","*****"
"0500000US72013","Arecibo Municipio, Puerto Rico","89648","*****"
"0500000US72021","Bayamón Municipio, Puerto Rico","189159","*****"
"0500000US72025","Caguas Municipio, Puerto Rico","134481","*****"
"0500000US72031","Carolina Municipio, Puerto Rico","161884","*****"
"0500000US72061","Guaynabo Municipio, Puerto Rico","90879","*****"
"0500000US72097","Mayagüez Municipio, Puerto Rico","79510","*****"
"0500000US72113","Ponce Municipio, Puerto Rico","149028","*****"
"0500000US72127","San Juan Municipio, Puerto Rico","355074","*****"
"0500000US72135","Toa Alta Municipio, Puerto Rico","74368","*****"
"0500000US72137","Toa Baja Municipio, Puerto Rico","82065","*****"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","69615","*****"
"0500000US36093","Schenectady County, New York","154604","*****"
"0500000US36101","Steuben County, New York","97631","*****"
"0500000US36103","Suffolk County, New York","1501587","*****"
"0500000US36105","Sullivan County, New York","74877","*****"
"0500000US36109","Tompkins County, New York","104926","*****"
"0500000US36111","Ulster County, New York","180143","*****"
"0500000US36113","Warren County, New York","64688","*****"
"0500000US36117","Wayne County, New York","91446","*****"
"0500000US36119","Westchester County, New York","976396","*****"
"0500000US37001","Alamance County, North Carolina","158276","*****"
"0500000US37019","Brunswick County, North Carolina","122765","*****"
"0500000US37021","Buncombe County, North Carolina","253178","*****"
"0500000US37023","Burke County, North Carolina","88842","*****"
"0500000US37025","Cabarrus County, North Carolina","196762","*****"
"0500000US37027","Caldwell County, North Carolina","81287","*****"
"0500000US37031","Carteret County, North Carolina","68879","*****"
"0500000US37035","Catawba County, North Carolina","155056","*****"
"0500000US37037","Chatham County, North Carolina","70928","*****"
"0500000US37045","Cleveland County, North Carolina","96879","*****"
"0500000US37049","Craven County, North Carolina","103451","*****"
"0500000US37051","Cumberland County, North Carolina","323838","*****"
"0500000US37057","Davidson County, North Carolina","164622","*****"
"0500000US37063","Durham County, North Carolina","300952","*****"
"0500000US37067","Forsyth County, North Carolina","369019","*****"
"0500000US37071","Gaston County, North Carolina","213442","*****"
"0500000US37081","Guilford County, North Carolina","517600","*****"
"0500000US37085","Harnett County, North Carolina","128140","*****"
"0500000US37089","Henderson County, North Carolina","112655","*****"
"0500000US37097","Iredell County, North Carolina","169866","*****"
"0500000US37101","Johnston County, North Carolina","185660","*****"
"0500000US37109","Lincoln County, North Carolina","81035","*****"
"0500000US37119","Mecklenburg County, North Carolina","1034070","*****"
"0500000US37125","Moore County, North Carolina","94352","*****"
"0500000US37127","Nash County, North Carolina","93919","*****"
"0500000US37129","New Hanover County, North Carolina","220358","*****"
"0500000US37133","Onslow County, North Carolina","186311","*****"
"0500000US37135","Orange County, North Carolina","141354","*****"
"0500000US37147","Pitt County, North Carolina","175842","*****"
"0500000US37151","Randolph County, North Carolina","142799","*****"
"0500000US37155","Robeson County, North Carolina","134197","*****"
"0500000US37157","Rockingham County, North Carolina","91758","*****"
"0500000US37159","Rowan County, North Carolina","139142","*****"
"0500000US37161","Rutherford County, North Carolina","66390","*****"
"0500000US37171","Surry County, North Carolina","72743","*****"
"0500000US37179","Union County, North Carolina","222742","*****"
"0500000US37183","Wake County, North Carolina","1024198","*****"
"0500000US37191","Wayne County, North Carolina","124132","*****"
"0500000US37193","Wilkes County, North Carolina","68502","*****"
"0500000US37195","Wilson County, North Carolina","81714","*****"
"0500000US38015","Burleigh County, North Dakota","92991","*****"
"0500000US38017","Cass County, North Dakota","171512","*****"
"0500000US38035","Grand Forks County, North Dakota","70916","*****"
"0500000US38101","Ward County, North Dakota","71275","*****"
"0500000US39003","Allen County, Ohio","104425","*****"
"0500000US39007","Ashtabula County, Ohio","98632","*****"
"0500000US39009","Athens County, Ohio","65886","*****"
"0500000US39013","Belmont County, Ohio","69154","*****"
"0500000US39017","Butler County, Ohio","376353","*****"
"0500000US39023","Clark County, Ohio","135959","*****"
"0500000US39025","Clermont County, Ohio","201973","*****"
"0500000US39029","Columbiana County, Ohio","104806","*****"
"0500000US39035","Cuyahoga County, Ohio","1255921","*****"
"0500000US39041","Delaware County, Ohio","193013","*****"
"0500000US39043","Erie County, Ohio","75550","*****"
"0500000US39045","Fairfield County, Ohio","151408","*****"
"0500000US39049","Franklin County, Ohio","1251722","*****"
"0500000US39055","Geauga County, Ohio","94102","*****"
"0500000US39057","Greene County, Ohio","164427","*****"
"0500000US39061","Hamilton County, Ohio","807598","*****"
"0500000US39063","Hancock County, Ohio","75573","*****"
"0500000US39081","Jefferson County, Ohio","67347","*****"
"0500000US39085","Lake County, Ohio","229245","*****"
"0500000US39089","Licking County, Ohio","170570","*****"
"0500000US39093","Lorain County, Ohio","305147","*****"
"0500000US39095","Lucas County, Ohio","433689","*****"
"0500000US39099","Mahoning County, Ohio","231900","*****"
"0500000US39101","Marion County, Ohio","65355","*****"
"0500000US39103","Medina County, Ohio","176395","*****"
"0500000US39109","Miami County, Ohio","104224","*****"
"0500000US39113","Montgomery County, Ohio","532258","*****"
"0500000US39119","Muskingum County, Ohio","86290","*****"
"0500000US39133","Portage County, Ohio","162275","*****"
"0500000US39139","Richland County, Ohio","121707","*****"
"0500000US39141","Ross County, Ohio","77170","*****"
"0500000US39145","Scioto County, Ohio","76825","*****"
"0500000US39151","Stark County, Ohio","375165","*****"
"0500000US39153","Summit County, Ohio","541968","*****"
"0500000US39155","Trumbull County, Ohio","203751","*****"
"0500000US39157","Tuscarawas County, Ohio","92916","*****"
"0500000US39165","Warren County, Ohio","224469","*****"
"0500000US39169","Wayne County, Ohio","116063","*****"
"0500000US39173","Wood County, Ohio","129730","*****"
"0500000US40017","Canadian County, Oklahoma","133378","*****"
"0500000US40027","Cleveland County, Oklahoma","274458","*****"
"0500000US40031","Comanche County, Oklahoma","124648","*****"
"0500000US40037","Creek County, Oklahoma","70892","*****"
"0500000US40101","Muskogee County, Oklahoma","69699","*****"
"0500000US40109","Oklahoma County, Oklahoma","776864","*****"
"0500000US40119","Payne County, Oklahoma","80850","*****"
"0500000US40125","Pottawatomie County, Oklahoma","71875","*****"
"0500000US40131","Rogers County, Oklahoma","90802","*****"
"0500000US40143","Tulsa County, Oklahoma","639242","*****"
"0500000US40145","Wagoner County, Oklahoma","76559","*****"
"0500000US41003","Benton County, Oregon","87572","*****"
"0500000US41005","Clackamas County, Oregon","401515","*****"
"0500000US41017","Deschutes County, Oregon","175268","*****"
"0500000US41019","Douglas County, Oregon","107685","*****"
"0500000US41029","Jackson County, Oregon","212567","*****"
"0500000US41033","Josephine County, Oregon","84745","*****"
"0500000US41035","Klamath County, Oregon","66016","*****"
"0500000US41039","Lane County, Oregon","362895","*****"
"0500000US41043","Linn County, Oregon","120547","*****"
"0500000US41047","Marion County, Oregon","330700","*****"
"0500000US41051","Multnomah County, Oregon","790294","*****"
"0500000US41053","Polk County, Oregon","79391","*****"
"0500000US41059","Umatilla County, Oregon","76531","*****"
"0500000US41067","Washington County, Oregon","574326","*****"
"0500000US41071","Yamhill County, Oregon","102659","*****"
"0500000US42001","Adams County, Pennsylvania","102295","*****"
"0500000US42003","Allegheny County, Pennsylvania","1230459","*****"
"0500000US42005","Armstrong County, Pennsylvania","67052","*****"
"0500000US42007","Beaver County, Pennsylvania","168871","*****"
"0500000US42011","Berks County, Pennsylvania","415271","*****"
"0500000US42013","Blair County, Pennsylvania","125593","*****"
"0500000US42017","Bucks County, Pennsylvania","627367","*****"
"0500000US42019","Butler County, Pennsylvania","186818","*****"
"0500000US42021","Cambria County, Pennsylvania","136411","*****"
"0500000US42025","Carbon County, Pennsylvania","63960","*****"
"0500000US42027","Centre County, Pennsylvania","160580","*****"
"0500000US42029","Chester County, Pennsylvania","515939","*****"
"0500000US42033","Clearfield County, Pennsylvania","80994","*****"
"0500000US42037","Columbia County, Pennsylvania","66672","*****"
"0500000US42039","Crawford County, Pennsylvania","86484","*****"
"0500000US42041","Cumberland County, Pennsylvania","246338","*****"
"0500000US42043","Dauphin County, Pennsylvania","272983","*****"
"0500000US42045","Delaware County, Pennsylvania","563894","*****"
"0500000US42049","Erie County, Pennsylvania","278045","*****"
"0500000US42051","Fayette County, Pennsylvania","133628","*****"
"0500000US42055","Franklin County, Pennsylvania","153638","*****"
"0500000US42063","Indiana County, Pennsylvania","86966","*****"
"0500000US42069","Lackawanna County, Pennsylvania","211917","*****"
"0500000US42071","Lancaster County, Pennsylvania","536624","*****"
"0500000US42073","Lawrence County, Pennsylvania","88082","*****"
"0500000US42075","Lebanon County, Pennsylvania","137067","*****"
"0500000US42077","Lehigh County, Pennsylvania","360685","*****"
"0500000US42079","Luzerne County, Pennsylvania","318449","*****"
"0500000US42081","Lycoming County, Pennsylvania","116048","*****"
"0500000US42085","Mercer County, Pennsylvania","114234","*****"
"0500000US42089","Monroe County, Pennsylvania","166397","*****"
"0500000US42091","Montgomery County, Pennsylvania","819264","*****"
"0500000US42095","Northampton County, Pennsylvania","300813","*****"
"0500000US42097","Northumberland County, Pennsylvania","93246","*****"
"0500000US42101","Philadelphia County, Pennsylvania","1567442","*****"
"0500000US42107","Schuylkill County, Pennsylvania","144590","*****"
"0500000US42111","Somerset County, Pennsylvania","75522","*****"
"0500000US42125","Washington County, Pennsylvania","208261","*****"
"0500000US42129","Westmoreland County, Pennsylvania","357956","*****"
"0500000US42133","York County, Pennsylvania","442867","*****"
"0500000US44003","Kent County, Rhode Island","164801","*****"
"0500000US44005","Newport County, Rhode Island","82423","*****"
"0500000US44007","Providence County, Rhode Island","633473","*****"
"0500000US44009","Washington County, Rhode Island","126517","*****"
"0500000US45003","Aiken County, South Carolina","165829","*****"
"0500000US45007","Anderson County, South Carolina","194692","*****"
"0500000US45013","Beaufort County, South Carolina","179589","*****"
"0500000US45015","Berkeley County, South Carolina","202786","*****"
"0500000US45019","Charleston County, South Carolina","389262","*****"
"0500000US45031","Darlington County, South Carolina","67548","*****"
"0500000US45035","Dorchester County, South Carolina","152478","*****"
"0500000US45041","Florence County, South Carolina","138900","*****"
"0500000US45045","Greenville County, South Carolina","491863","*****"
"0500000US45047","Greenwood County, South Carolina","69838","*****"
"0500000US45051","Horry County, South Carolina","309199","*****"
"0500000US45057","Lancaster County, South Carolina","85842","*****"
"0500000US45059","Laurens County, South Carolina","66623","*****"
"0500000US45063","Lexington County, South Carolina","281833","*****"
"0500000US45073","Oconee County, South Carolina","75713","*****"
"0500000US45075","Orangeburg County, South Carolina","89208","*****"
"0500000US45077","Pickens County, South Carolina","121691","*****"
"0500000US45079","Richland County, South Carolina","407051","*****"
"0500000US45083","Spartanburg County, South Carolina","297302","*****"
"0500000US45085","Sumter County, South Carolina","107480","*****"
"0500000US45091","York County, South Carolina","251195","*****"
"0500000US46099","Minnehaha County, South Dakota","185197","*****"
"0500000US46103","Pennington County, South Dakota","108702","*****"
"0500000US47001","Anderson County, Tennessee","75749","*****"
"0500000US47009","Blount County, Tennessee","127253","*****"
"0500000US47011","Bradley County, Tennessee","104091","*****"
"0500000US47037","Davidson County, Tennessee","678889","*****"
"0500000US47059","Greene County, Tennessee","68580","*****"
"0500000US47065","Hamilton County, Tennessee","354098","*****"
"0500000US47093","Knox County, Tennessee","451324","*****"
"0500000US47113","Madison County, Tennessee","97610","*****"
"0500000US47119","Maury County, Tennessee","87757","*****"
"0500000US47125","Montgomery County, Tennessee","193479","*****"
"0500000US47141","Putnam County, Tennessee","74553","*****"
"0500000US47147","Robertson County, Tennessee","68570","*****"
"0500000US47149","Rutherford County, Tennessee","298612","*****"
"0500000US47155","Sevier County, Tennessee","95946","*****"
"0500000US47157","Shelby County, Tennessee","938069","*****"
"0500000US47163","Sullivan County, Tennessee","156791","*****"
"0500000US47165","Sumner County, Tennessee","175989","*****"
"0500000US47179","Washington County, Tennessee","126302","*****"
"0500000US47187","Williamson County, Tennessee","211672","*****"
"0500000US47189","Wilson County, Tennessee","128911","*****"
"0500000US48005","Angelina County, Texas","88255","*****"
"0500000US48021","Bastrop County, Texas","80527","*****"
"0500000US48027","Bell County, Texas","334941","*****"
"0500000US48029","Bexar County, Texas","1897753","*****"
"0500000US48037","Bowie County, Texas","93389","*****"
"0500000US48039","Brazoria County, Texas","346312","*****"
"0500000US48041","Brazos County, Texas","215037","*****"
"0500000US48061","Cameron County, Texas","422156","*****"
"0500000US48085","Collin County, Texas","914127","*****"
"0500000US48091","Comal County, Texas","129048","*****"
"0500000US48099","Coryell County, Texas","75503","*****"
"0500000US48113","Dallas County, Texas","2553385","*****"
"0500000US48121","Denton County, Texas","780612","*****"
"0500000US48135","Ector County, Texas","159436","*****"
